symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_currency,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
0522.HK,0522.HK,0522.HK,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo,True,,HKD,169.9,77.7,109.24,HKD,73812469808.0,9418471147.5,2026-06-08T08:09:00+00:00,2026-06-08,https://finance.yahoo.com/quote/0522.HK/,https://query1.finance.yahoo.com/v8/finance/chart/0522.HK?range=ytd&interval=1d,
084370.KQ,084370.KQ,Eugene Technology,semiconductor-ai-nodes,True,,KRW,129500.0,75000.0,51.29,KRW,3549807114300.0,2484864980.01,2026-06-08T06:30:17+00:00,2026-06-08,https://finance.yahoo.com/quote/084370.KQ/,https://query1.finance.yahoo.com/v8/finance/chart/084370.KQ?range=ytd&interval=1d,
0981.HK,0981.HK,0981.HK,beneficiaries;market-snapshot;semiconductor-alpha-cpo,True,,HKD,72.55,71.35,-3.4,HKD,749818890404.0,95676890415.55,2026-06-08T08:09:00+00:00,2026-06-08,https://finance.yahoo.com/quote/0981.HK/,https://query1.finance.yahoo.com/v8/finance/chart/0981.HK?range=ytd&interval=1d,
108490.KQ,108490.KQ,ROBOTIS,robotics,True,,KRW,289500.0,261000.0,7.42,KRW,4186984437000.0,2930889105.9,2026-06-08T06:30:12+00:00,2026-06-08,https://finance.yahoo.com/quote/108490.KQ/,https://query1.finance.yahoo.com/v8/finance/chart/108490.KQ?range=ytd&interval=1d,
1347.HK,1347.HK,1347.HK,beneficiaries;market-snapshot;semiconductor-alpha-cpo,True,,HKD,137.1,74.1,68.63,HKD,300376200684.0,38328003207.28,2026-06-08T08:09:00+00:00,2026-06-08,https://finance.yahoo.com/quote/1347.HK/,https://query1.finance.yahoo.com/v8/finance/chart/1347.HK?range=ytd&interval=1d,
2049.TW,2049.TW,HIWIN Technologies,robotics,True,,TWD,329.5,194.0,68.11,TWD,122058322800.0,3869248832.76,2026-06-08T05:30:20+00:00,2026-06-08,https://finance.yahoo.com/quote/2049.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2049.TW?range=ytd&interval=1d,
2301.TW,2301,LITEON Technology,ai-passives;semiconductor-alpha-cpo,True,,TWD,218.5,163.5,30.84,TWD,521893814660.0,16544033924.72,2026-06-08T05:30:05+00:00,2026-06-08,https://finance.yahoo.com/quote/2301.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2301.TW?range=ytd&interval=1d,
2303.TW,2303.TW,UMC,signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,121.0,49.25,148.46,TWD,1649856053905.0,52300436908.79,2026-06-08T05:30:01+00:00,2026-06-08,https://finance.yahoo.com/quote/2303.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2303.TW?range=ytd&interval=1d,
2308.TW,2308,Delta Electronics,ai-passives;bottleneck-sectors;companies;latent-ai-nodes;market-snapshot,True,,TWD,2255.0,963.0,126.63,TWD,5974349656700.0,189386884117.39,2026-06-08T05:30:11+00:00,2026-06-08,https://finance.yahoo.com/quote/2308.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2308.TW?range=ytd&interval=1d,
2313.TW,2313.TW,2313.TW,ai-passives;bottleneck-sectors;market-snapshot,True,,TWD,252.0,93.1,166.38,TWD,300338791200.0,9520739681.04,2026-06-08T05:30:02+00:00,2026-06-08,https://finance.yahoo.com/quote/2313.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2313.TW?range=ytd&interval=1d,
2317.TW,2317,Hon Hai Precision (Foxconn),ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,269.5,230.5,16.16,TWD,3984000000000.0,126292800000.0,2026-06-08T05:30:03+00:00,2026-06-08,https://finance.yahoo.com/quote/2317.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2317.TW?range=ytd&interval=1d,
2327.TW,2327,Yageo,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,TWD,751.0,231.0,211.62,TWD,1583163742196.0,50186290627.61,2026-06-08T05:30:05+00:00,2026-06-08,https://finance.yahoo.com/quote/2327.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2327.TW?range=ytd&interval=1d,
2330.TW,2330.TW,TSMC,carbon-vs-silicon;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,2295.0,1550.0,44.79,TWD,61330055208455.0,1944162750108.02,2026-06-08T05:30:09+00:00,2026-06-08,https://finance.yahoo.com/quote/2330.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2330.TW?range=ytd&interval=1d,
2337.TW,2337.TW,Macronix International,semiconductor-ai-nodes,True,,TWD,143.5,39.45,231.03,TWD,276830000000.0,8775511000.0,2026-06-08T05:30:06+00:00,2026-06-08,https://finance.yahoo.com/quote/2337.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2337.TW?range=ytd&interval=1d,
2344.TW,2344.TW,Winbond Electronics,semiconductor-ai-nodes,True,,TWD,154.0,82.6,69.6,TWD,729000031266.0,23109300991.13,2026-06-08T05:30:02+00:00,2026-06-08,https://finance.yahoo.com/quote/2344.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2344.TW?range=ytd&interval=1d,
2356.TW,2356,Inventec,ai-passives,True,,TWD,69.2,42.9,55.33,TWD,248253274567.0,7869628803.77,2026-06-08T05:30:02+00:00,2026-06-08,https://finance.yahoo.com/quote/2356.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2356.TW?range=ytd&interval=1d,
2360.TW,2360,Chroma ATE,ai-passives,True,,TWD,2450.0,775.0,207.79,TWD,1037798349350.0,32898207674.4,2026-06-08T05:30:32+00:00,2026-06-08,https://finance.yahoo.com/quote/2360.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2360.TW?range=ytd&interval=1d,
2379.TW,2379.TW,Realtek Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,596.0,489.0,22.26,TWD,329770909000.0,10453737815.3,2026-06-08T05:30:18+00:00,2026-06-08,https://finance.yahoo.com/quote/2379.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2379.TW?range=ytd&interval=1d,
2382.TW,2382,Quanta Computer,ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,376.5,272.0,35.92,TWD,1505189435200.0,47714505095.84,2026-06-08T05:30:03+00:00,2026-06-08,https://finance.yahoo.com/quote/2382.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2382.TW?range=ytd&interval=1d,
2395.TW,2395.TW,Advantech,latent-ai-nodes,True,,TWD,471.0,288.0,64.4,TWD,430653984000.0,13651731292.8,2026-06-08T05:30:35+00:00,2026-06-08,https://finance.yahoo.com/quote/2395.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2395.TW?range=ytd&interval=1d,
2408.TW,2408.TW,Nanya Technology,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,339.5,193.0,64.01,TWD,1115506044000.0,35361541594.8,2026-06-08T05:30:02+00:00,2026-06-08,https://finance.yahoo.com/quote/2408.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2408.TW?range=ytd&interval=1d,
2449.TW,2449.TW,King Yuan Electronics,semiconductor-ai-nodes,True,,TWD,288.5,247.5,7.85,TWD,352761932500.0,11182553260.25,2026-06-08T05:30:06+00:00,2026-06-08,https://finance.yahoo.com/quote/2449.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2449.TW?range=ytd&interval=1d,
2454.TW,2454.TW,MediaTek,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,4070.0,1430.0,176.87,TWD,6496000000000.0,205923200000.0,2026-06-08T05:30:08+00:00,2026-06-08,https://finance.yahoo.com/quote/2454.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2454.TW?range=ytd&interval=1d,
2492.TW,2492,Walsin Technology,ai-passives,True,,TWD,400.0,117.0,221.29,TWD,201678785984.0,6393217515.69,2026-06-08T05:30:11+00:00,2026-06-08,https://finance.yahoo.com/quote/2492.TW/,https://query1.finance.yahoo.com/v8/finance/chart/2492.TW?range=ytd&interval=1d,
2498.HK,2498.HK,RoboSense,robotics,True,,HKD,31.16,36.6,-16.46,HKD,14892779436.0,1900318656.03,2026-06-08T08:09:00+00:00,2026-06-08,https://finance.yahoo.com/quote/2498.HK/,https://query1.finance.yahoo.com/v8/finance/chart/2498.HK?range=ytd&interval=1d,
267260.KS,267260,HD Hyundai Electric,ai-passives,True,,KRW,889000.0,774000.0,8.55,KRW,34409025024000.0,24086317516.8,2026-06-08T06:30:29+00:00,2026-06-08,https://finance.yahoo.com/quote/267260.KS/,https://query1.finance.yahoo.com/v8/finance/chart/267260.KS?range=ytd&interval=1d,
277810.KQ,277810.KQ,Rainbow Robotics,robotics,True,,KRW,610000.0,470500.0,23.61,KRW,12959105144000.0,9071373600.8,2026-06-08T06:30:20+00:00,2026-06-08,https://finance.yahoo.com/quote/277810.KQ/,https://query1.finance.yahoo.com/v8/finance/chart/277810.KQ?range=ytd&interval=1d,
2802.T,2802.T,2802.T,bottleneck-sectors;market-snapshot,True,,JPY,4806.0,3317.0,44.58,JPY,4955000000000.0,30721000000.0,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/2802.T/,https://query1.finance.yahoo.com/v8/finance/chart/2802.T?range=ytd&interval=1d,
298040.KS,298040,Hyosung Heavy Industries,ai-passives,True,,KRW,3196000.0,1781000.0,73.22,KRW,31473684580000.0,22031579206.0,2026-06-08T06:30:16+00:00,2026-06-08,https://finance.yahoo.com/quote/298040.KS/,https://query1.finance.yahoo.com/v8/finance/chart/298040.KS?range=ytd&interval=1d,
300024.SZ,300024.SZ,Siasun Robot & Automation,robotics,True,,CNY,15.9,18.19,-14.56,CNY,24376702621.0,3593125966.34,2026-06-08T07:04:10+00:00,2026-06-08,https://finance.yahoo.com/quote/300024.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300024.SZ?range=ytd&interval=1d,
300100.SZ,300100.SZ,Shuanglin Co.,robotics,True,,CNY,31.85,39.62,-19.0,CNY,18229096297.0,2686968794.18,2026-06-08T07:04:01+00:00,2026-06-08,https://finance.yahoo.com/quote/300100.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300100.SZ?range=ytd&interval=1d,
300124.SZ,300124.SZ,Shenzhen Inovance Technology,robotics,True,,CNY,74.52,75.33,-4.89,CNY,203286904115.0,29964489666.55,2026-06-08T07:04:04+00:00,2026-06-08,https://finance.yahoo.com/quote/300124.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300124.SZ?range=ytd&interval=1d,
300308.SZ,300308.SZ,Zhongji Innolight,semiconductor-alpha-cpo,True,,CNY,1154.99,610.0,85.24,CNY,1288000000000.0,189851200000.0,2026-06-08T07:04:16+00:00,2026-06-08,https://finance.yahoo.com/quote/300308.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300308.SZ?range=ytd&interval=1d,
300750.SZ,300750.SZ,CATL,robotics,True,,CNY,393.02,367.26,4.11,CNY,1818000000000.0,267973200000.0,2026-06-08T07:04:37+00:00,2026-06-08,https://finance.yahoo.com/quote/300750.SZ/,https://query1.finance.yahoo.com/v8/finance/chart/300750.SZ?range=ytd&interval=1d,
3034.TW,3034.TW,Novatek Microelectronics,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,473.0,374.0,28.88,TWD,299387642748.0,9490588275.11,2026-06-08T05:30:29+00:00,2026-06-08,https://finance.yahoo.com/quote/3034.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3034.TW?range=ytd&interval=1d,
3037.TW,3037,Unimicron,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,911.0,220.0,315.98,TWD,1434000000000.0,45457800000.0,2026-06-08T05:30:04+00:00,2026-06-08,https://finance.yahoo.com/quote/3037.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3037.TW?range=ytd&interval=1d,
3044.TW,3044,Tripod Technology,ai-passives;companies,True,,TWD,478.0,317.5,52.96,TWD,261751788000.0,8297531679.6,2026-06-08T05:30:37+00:00,2026-06-08,https://finance.yahoo.com/quote/3044.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3044.TW?range=ytd&interval=1d,
3105.TWO,3105.TWO,Win Semi,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,451.5,183.0,152.23,TWD,204975175664.0,6497713068.55,2026-06-08T05:30:20+00:00,2026-06-08,https://finance.yahoo.com/quote/3105.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/3105.TWO?range=ytd&interval=1d,
3189.TW,3189,Kinsus Interconnect,companies,True,,TWD,698.0,159.0,347.44,TWD,367787200480.0,11658854255.22,2026-06-08T05:30:20+00:00,2026-06-08,https://finance.yahoo.com/quote/3189.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3189.TW?range=ytd&interval=1d,
3231.TW,3231,Wistron,ai-passives;companies,True,,TWD,163.5,150.5,5.48,TWD,543850452000.0,17240059328.4,2026-06-08T05:30:04+00:00,2026-06-08,https://finance.yahoo.com/quote/3231.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3231.TW?range=ytd&interval=1d,
3436.T,3436.T,3436.T,beneficiaries;market-snapshot;semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,JPY,3522.0,1435.0,143.06,JPY,1413191126061.0,8761784981.58,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/3436.T/,https://query1.finance.yahoo.com/v8/finance/chart/3436.T?range=ytd&interval=1d,
3443.TW,3443.TW,Global Unichip,semiconductor-ai-nodes;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,4255.0,2125.0,94.74,TWD,590988510000.0,18734335767.0,2026-06-08T05:30:25+00:00,2026-06-08,https://finance.yahoo.com/quote/3443.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3443.TW?range=ytd&interval=1d,
3529.TWO,3529.TWO,eMemory Technology,semiconductor-alpha-cpo,True,,TWD,3200.0,1730.0,86.05,TWD,256549845000.0,8132630086.5,2026-06-08T05:30:31+00:00,2026-06-08,https://finance.yahoo.com/quote/3529.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/3529.TWO?range=ytd&interval=1d,
3532.TW,3532.TW,Formosa Sumco Technology,scaling,True,,TWD,261.0,95.1,169.63,TWD,112476007000.0,3565489421.9,2026-06-08T05:30:36+00:00,2026-06-08,https://finance.yahoo.com/quote/3532.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3532.TW?range=ytd&interval=1d,
3661.TW,3661.TW,Alchip Technologies,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,4170.0,3510.0,14.72,TWD,375568000000.0,11905505600.0,2026-06-08T05:30:38+00:00,2026-06-08,https://finance.yahoo.com/quote/3661.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3661.TW?range=ytd&interval=1d,
3711.TW,3711.TW,3711.TW,ai-passives;beneficiaries;bottleneck-sectors;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,TWD,540.0,250.5,109.3,TWD,2531813439929.0,80258486045.75,2026-06-08T05:30:15+00:00,2026-06-08,https://finance.yahoo.com/quote/3711.TW/,https://query1.finance.yahoo.com/v8/finance/chart/3711.TW?range=ytd&interval=1d,
4004.T,4004,Resonac Holdings,beneficiaries;companies;market-snapshot,True,,JPY,15970.0,6526.0,136.56,JPY,3133729700745.0,19429124144.62,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/4004.T/,https://query1.finance.yahoo.com/v8/finance/chart/4004.T?range=ytd&interval=1d,
4062.T,4062,Ibiden,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,17060.0,6731.0,138.33,JPY,5238646255360.0,32479606783.23,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/4062.T/,https://query1.finance.yahoo.com/v8/finance/chart/4062.T?range=ytd&interval=1d,
4063.T,4063.T,4063.T,beneficiaries;market-snapshot;semiconductor-ai-nodes,True,,JPY,6863.0,4873.0,38.81,JPY,13647508709100.0,84614553996.42,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/4063.T/,https://query1.finance.yahoo.com/v8/finance/chart/4063.T?range=ytd&interval=1d,
4186.T,4186.T,Tokyo Ohka Kogyo,semiconductor-ai-nodes,True,,JPY,9700.0,5804.0,61.53,JPY,1249363376720.0,7746052935.66,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/4186.T/,https://query1.finance.yahoo.com/v8/finance/chart/4186.T?range=ytd&interval=1d,
429A.T,429A.T,Tekscend Photomask,scaling,True,,JPY,3800.0,3030.0,23.38,JPY,405759761575.0,2515710521.76,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/429A.T/,https://query1.finance.yahoo.com/v8/finance/chart/429A.T?range=ytd&interval=1d,
4958.TW,4958.TW,4958.TW,ai-passives;bottleneck-sectors;market-snapshot,True,,TWD,512.0,142.0,264.41,TWD,544028110920.0,17245691116.16,2026-06-08T05:30:14+00:00,2026-06-08,https://finance.yahoo.com/quote/4958.TW/,https://query1.finance.yahoo.com/v8/finance/chart/4958.TW?range=ytd&interval=1d,
4966.TWO,4966.TW,Parade Technologies,semiconductor-ai-nodes,True,,TWD,663.0,584.0,14.51,TWD,56204342656.0,1781677662.2,2026-06-08T05:30:24+00:00,2026-06-08,https://finance.yahoo.com/quote/4966.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/4966.TWO?range=ytd&interval=1d,
5201.T,5201.T,5201.T,bottleneck-sectors;market-snapshot,True,,JPY,7214.0,5193.0,38.07,JPY,1642865988855.0,10185769130.9,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/5201.T/,https://query1.finance.yahoo.com/v8/finance/chart/5201.T?range=ytd&interval=1d,
5274.TWO,5274.TW,ASPEED Technology,semiconductor-ai-nodes,True,,TWD,17525.0,7260.0,141.56,TWD,661736000925.0,20977031229.32,2026-06-08T05:30:15+00:00,2026-06-08,https://finance.yahoo.com/quote/5274.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/5274.TWO?range=ytd&interval=1d,
5347.TWO,5347.TWO,Vanguard International Semiconductor,semiconductor-ai-nodes;semiconductor-alpha-cpo,True,,TWD,156.5,92.1,69.56,TWD,346780000000.0,10992926000.0,2026-06-08T05:30:10+00:00,2026-06-08,https://finance.yahoo.com/quote/5347.TWO/,https://query1.finance.yahoo.com/v8/finance/chart/5347.TWO?range=ytd&interval=1d,
5801.T,5801,Furukawa Electric,companies;latent-ai-nodes,True,,JPY,45260.0,10010.0,329.41,JPY,3450657935250.0,21394079198.55,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/5801.T/,https://query1.finance.yahoo.com/v8/finance/chart/5801.T?range=ytd&interval=1d,
5802.T,5802,Sumitomo Electric,ai-passives;companies;latent-ai-nodes,True,,JPY,12140.0,6325.0,80.92,JPY,10146757573750.0,62909896957.25,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/5802.T/,https://query1.finance.yahoo.com/v8/finance/chart/5802.T?range=ytd&interval=1d,
5803.T,5803.T,Fujikura,latent-ai-nodes,True,,JPY,4401.0,2906.667,43.16,JPY,7859414678112.0,48728371004.29,2026-06-08T06:30:00+00:00,2026-06-08,https://finance.yahoo.com/quote/5803.T/,https://query1.finance.yahoo.com/v8/finance/chart/5803.T?range=ytd&interval=1d,
600111.SS,600111.SS,China Northern Rare Earth,robotics,True,,CNY,46.98,46.12,0.28,CNY,179524169713.0,26461862615.7,2026-06-08T07:00:01+00:00,2026-06-08,https://finance.yahoo.com/quote/600111.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600111.SS?range=ytd&interval=1d,
600487.SS,600487,Hengtong Optic-Electric,companies,True,,CNY,95.47,24.73,284.96,CNY,237069623742.0,34944062539.57,2026-06-08T07:00:04+00:00,2026-06-08,https://finance.yahoo.com/quote/600487.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600487.SS?range=ytd&interval=1d,
600584.SS,600584.SS,600584.SS,beneficiaries;bottleneck-sectors;market-snapshot,True,,CNY,70.3,36.78,83.26,CNY,135369212220.0,19953421881.23,2026-06-08T07:00:03+00:00,2026-06-08,https://finance.yahoo.com/quote/600584.SS/,https://query1.finance.yahoo.com/v8/finance/chart/600584.SS?range=ytd&interval=1d,
